file_path,filename,relative_path,composer,title,split,year,duration,file_size_bytes,number_of_notes,number_of_chords,total_musical_events,parsing_status,error_message,number_of_parts,instruments,tempo,time_signature,key,mode,key_correlation
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--2.midi,ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--2.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--2.midi,Muzio Clementi,"Sonata in F-sharp minor, op. 25 no. 5, 1st mov.",train,2013,273.19,32281,1919,30,19340,VALID,,2,Piano,120.0,4/4,F# minor,minor,0.883
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--3.midi,ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--3.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_07_R1_2013_wav--3.midi,Franz Liszt,"Transcendental Etude No. 5 ""Feux Follets""",train,2013,243.93,39723,4012,130,23974,VALID,,2,Piano,120.0,4/4,B- major,major,0.781
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--1.midi,ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--1.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--1.midi,Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854",train,2013,157.07,9443,1131,25,5914,VALID,,2,Piano,120.0,4/4,E major,major,0.949
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--2.midi,ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--2.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--2.midi,Ludwig van Beethoven,"Sonata No. 17 in D minor, Op. 31 No. 2, 1st mov.",train,2013,340.15,27545,2610,95,16572,VALID,,2,Piano,120.0,4/4,A major,major,0.733
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--4.midi,ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--4.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--4.midi,Franz Liszt,Au bord d'une source,test,2013,219.66,27031,2698,44,16366,VALID,,2,Piano,120.0,4/4,A- major,major,0.775
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--5.midi,ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--5.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_6_13_Group__MID--AUDIO_08_R1_2013_wav--5.midi,Franz Liszt,"Concert Etude No. 2 ""Gnomenreigen""",test,2013,161.81,25470,2886,108,15530,VALID,,2,Piano,120.0,4/4,F# minor,minor,0.627
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_15_R1_2013_wav--1.midi,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_15_R1_2013_wav--1.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_15_R1_2013_wav--1.midi,Johann Sebastian Bach,"Prelude and Fugue in B-flat Minor, WTC I, BWV 867",train,2013,316.23,19757,1338,88,11886,VALID,,2,Piano,120.0,4/4,B- minor,minor,0.975
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_15_R1_2013_wav--3.midi,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_15_R1_2013_wav--3.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_15_R1_2013_wav--3.midi,Franz Liszt,"Transcendental Etude No. 5 ""Feux Follets""",train,2013,208.19,32792,3920,144,20352,VALID,,2,Piano,120.0,4/4,B- major,major,0.595
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_15_R1_2013_wav--4.midi,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_15_R1_2013_wav--4.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_15_R1_2013_wav--4.midi,Claude Debussy,L'isle joyeuse,train,2013,298.99,36873,4208,205,22906,VALID,,2,Piano,120.0,4/4,A major,major,0.579
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--1.midi,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--1.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--1.midi,Johann Sebastian Bach,Prelude from English Suite No. 3 in G Major,train,2013,182.58,15276,2195,91,9956,VALID,,2,Piano,120.0,4/4,G minor,minor,0.942
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--2.midi,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--2.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--2.midi,Ludwig van Beethoven,"Sonata in C Major, Op. 2 No. 3, 1st mov.",test,2013,422.97,36480,4090,128,22568,VALID,,2,Piano,120.0,4/4,C major,major,0.919
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--3.midi,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--3.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_16_R1_2013_wav--3.midi,Frédéric Chopin,"Mazurka in C-sharp Minor, Op. 50 No. 3",train,2013,235.21,21813,1786,69,12946,VALID,,2,Piano,120.0,4/4,C# minor,minor,0.846
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--1.midi,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--1.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--1.midi,Johann Sebastian Bach,"Prelude and Fugue in E Major, WTC I, BWV 854",train,2013,141.2,13380,1137,27,8144,VALID,,2,Piano,120.0,4/4,E major,major,0.94
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--2.midi,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--2.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--2.midi,Joseph Haydn,"Sonata in C Major, Hob. XVI:50, 1st mov.",train,2013,320.07,37675,3351,85,22804,VALID,,2,Piano,120.0,4/4,C major,major,0.888
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--3.midi,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--3.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--3.midi,Frédéric Chopin,Etude Op. 10 No. 8,train,2013,125.04,24217,2260,35,14188,VALID,,2,Piano,120.0,4/4,F major,major,0.938
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--4.midi,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--4.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_17_R1_2013_wav--4.midi,Frédéric Chopin,"Ballade No. 4 in F Minor, Op. 52",train,2013,657.43,64440,5869,185,39362,VALID,,2,Piano,120.0,4/4,A- major,major,0.8
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--1.midi,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--1.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--1.midi,Johann Sebastian Bach,"Prelude and Fugue in B-flat Minor, WTC I, BWV 867",train,2013,352.81,27451,1447,41,16546,VALID,,2,Piano,120.0,4/4,B- minor,minor,0.949
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--3.midi,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--3.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--3.midi,Wolfgang Amadeus Mozart,"Sonata in B-flat Major, K. 570, 1st mov.",train,2013,261.8,28895,1975,31,17256,VALID,,2,Piano,120.0,4/4,B- major,major,0.891
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--4.midi,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--4.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--4.midi,Johann Sebastian Bach / Egon Petri,"""Sheep May Safely Graze""",train,2013,262.75,26838,2172,71,16208,VALID,,2,Piano,120.0,4/4,B- major,major,0.957
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--5.midi,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--5.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_18_R1_2013_wav--5.midi,Frédéric Chopin,Etude Op. 25 No. 10,train,2013,250.19,32118,3168,176,19808,VALID,,2,Piano,120.0,4/4,B major,major,0.794
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_19_R1_2013_wav--2.midi,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_19_R1_2013_wav--2.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_19_R1_2013_wav--2.midi,Joseph Haydn,"Sonata in C Minor, Hob. XVI:20, 1st mov.",test,2013,322.51,18246,2210,28,11368,VALID,,2,Piano,120.0,4/4,E- major,major,0.932
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_19_R1_2013_wav--3.midi,ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_19_R1_2013_wav--3.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_7_13_Group__MID--AUDIO_19_R1_2013_wav--3.midi,Frédéric Chopin,Etude Op. 10 No. 1,train,2013,114.59,11714,1396,7,7206,VALID,,2,Piano,120.0,4/4,A minor,minor,0.813
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_08_R2_2013_wav--1.midi,ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_08_R2_2013_wav--1.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_08_R2_2013_wav--1.midi,Franz Schubert,"Impromptu Op. 142 No. 3 in B-Flat Major, D935",train,2013,638.7,70068,5787,160,41888,VALID,,2,Piano,120.0,4/4,B- major,major,0.87
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_08_R2_2013_wav--2.midi,ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_08_R2_2013_wav--2.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_08_R2_2013_wav--2.midi,Frédéric Chopin,Etude Op. 25 No. 11,train,2013,193.87,27541,3084,83,16872,VALID,,2,Piano,120.0,4/4,A minor,minor,0.837
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_08_R2_2013_wav--3.midi,ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_08_R2_2013_wav--3.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_08_R2_2013_wav--3.midi,Robert Schumann,"ABEGG Variations, Op. 1",train,2013,389.58,57338,5320,140,34056,VALID,,2,Piano,120.0,4/4,F major,major,0.946
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_11_R2_2013_wav--1.midi,ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_11_R2_2013_wav--1.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_11_R2_2013_wav--1.midi,Franz Schubert,Impromptu Op. 142 No. 3 in B-flat Major,train,2013,474.56,46434,3626,62,27696,VALID,,2,Piano,120.0,4/4,B- minor,minor,0.741
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_11_R2_2013_wav--3.midi,ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_11_R2_2013_wav--3.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_11_R2_2013_wav--3.midi,Franz Liszt,Mephisto Waltz No. 1,train,2013,662.27,80856,9028,403,50116,VALID,,2,Piano,120.0,4/4,A major,major,0.47
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_12_R2_2013_wav--1.midi,ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_12_R2_2013_wav--1.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_12_R2_2013_wav--1.midi,Johann Sebastian Bach,"Partita No. 2 in C Minor, I. Sinfonia",train,2013,265.77,15657,1915,39,9906,VALID,,2,Piano,120.0,4/4,C minor,minor,0.89
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_12_R2_2013_wav--2.midi,ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_12_R2_2013_wav--2.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_12_R2_2013_wav--2.midi,Franz Schubert,"Impromptu Op. 142 No. 3 in B-flat Major, D935",train,2013,462.79,40817,3587,75,24952,VALID,,2,Piano,120.0,4/4,B- major,major,0.798
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_12_R2_2013_wav--3.midi,ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_12_R2_2013_wav--3.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_12_R2_2013_wav--3.midi,Frédéric Chopin,"Ballade No. 1 in G Minor, Op. 23",train,2013,590.02,52131,4757,141,31914,VALID,,2,Piano,120.0,4/4,G minor,minor,0.833
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_14_R2_2013_wav--1.midi,ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_14_R2_2013_wav--1.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_14_R2_2013_wav--1.midi,Franz Schubert,"Impromptu Op. 142 No. 3 in B-flat Major, D935",train,2013,389.42,47559,3608,121,28478,VALID,,2,Piano,120.0,4/4,B- major,major,0.757
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_14_R2_2013_wav--4.midi,ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_14_R2_2013_wav--4.midi,maestro-v3.0.0/2013/ORIG-MIDI_02_7_8_13_Group__MID--AUDIO_14_R2_2013_wav--4.midi,Franz Liszt,Hungarian Rhapsody No. 13 (arr. Volodos),validation,2013,421.86,56455,5640,260,34712,VALID,,2,Piano,120.0,4/4,A minor,minor,0.738
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_15_R3_2013_wav--1.midi,ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_15_R3_2013_wav--1.midi,maestro-v3.0.0/2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_15_R3_2013_wav--1.midi,Felix Mendelssohn,"Variations Serieuses, Op. 54",train,2013,614.56,65036,6687,304,40148,VALID,,2,Piano,120.0,4/4,D minor,minor,0.937
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_15_R3_2013_wav--2.midi,ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_15_R3_2013_wav--2.midi,maestro-v3.0.0/2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_15_R3_2013_wav--2.midi,Robert Schumann,"Arabesque, Op. 18",validation,2013,382.7,31355,2461,59,18926,VALID,,2,Piano,120.0,4/4,C major,major,0.896
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_17_R3_2013_wav--2.midi,ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_17_R3_2013_wav--2.midi,maestro-v3.0.0/2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_17_R3_2013_wav--2.midi,Felix Mendelssohn,"Variations Serieuses, Op. 54",train,2013,642.63,85689,7036,264,51882,VALID,,2,Piano,120.0,4/4,D minor,minor,0.97
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_17_R3_2013_wav--3.midi,ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_17_R3_2013_wav--3.midi,maestro-v3.0.0/2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_17_R3_2013_wav--3.midi,Johannes Brahms,"Six Pieces for Piano, Op. 118",train,2013,1336.0,115712,8822,267,70158,VALID,,2,Piano,120.0,4/4,F major,major,0.769
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_18_R3_2013_wav--2.midi,ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_18_R3_2013_wav--2.midi,maestro-v3.0.0/2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_18_R3_2013_wav--2.midi,Claude Debussy,"""Images"", Series I",train,2013,918.02,68194,6638,183,42202,VALID,,2,Piano,120.0,4/4,E- minor,minor,0.714
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_18_R3_2013_wav--3.midi,ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_18_R3_2013_wav--3.midi,maestro-v3.0.0/2013/ORIG-MIDI_03_7_10_13_Group_MID--AUDIO_18_R3_2013_wav--3.midi,Felix Mendelssohn,"Variations Serieuses, Op. 54",train,2013,738.07,78054,7117,203,47730,VALID,,2,Piano,120.0,4/4,D minor,minor,0.942
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_09_R1_2013_wav--1.midi,ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_09_R1_2013_wav--1.midi,maestro-v3.0.0/2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_09_R1_2013_wav--1.midi,Johann Sebastian Bach,"Prelude and Fugue in A Minor, WTC II, BWV 847",train,2013,220.77,17849,1575,15,10682,VALID,,2,Piano,120.0,4/4,A minor,minor,0.92
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_09_R1_2013_wav--2.midi,ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_09_R1_2013_wav--2.midi,maestro-v3.0.0/2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_09_R1_2013_wav--2.midi,Franz Liszt,"Paganini Etude No. 3, S. 141/3 ""La Campanella""",train,2013,274.47,32433,3966,129,20202,VALID,,2,Piano,120.0,4/4,G# minor,minor,0.725
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_09_R1_2013_wav--4.midi,ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_09_R1_2013_wav--4.midi,maestro-v3.0.0/2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_09_R1_2013_wav--4.midi,Frédéric Chopin,"Scherzo No. 4 in E Major, Op. 54",train,2013,650.51,55129,5518,205,33534,VALID,,2,Piano,120.0,4/4,C# minor,minor,0.924
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--1.midi,ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--1.midi,maestro-v3.0.0/2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--1.midi,Johann Sebastian Bach,"Prelude and Fugue in B Minor, WTC II, BWV 893",train,2013,254.68,14003,1861,32,8764,VALID,,2,Piano,120.0,4/4,B minor,minor,0.931
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--2.midi,ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--2.midi,maestro-v3.0.0/2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--2.midi,Joseph Haydn,"Sonata in A-flat Major, No. 31 Hob. XVI:46, 1st mov.",train,2013,276.88,19804,2632,50,12554,VALID,,2,Piano,120.0,4/4,E- major,major,0.881
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--3.midi,ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--3.midi,maestro-v3.0.0/2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--3.midi,Frédéric Chopin,Etude Op. 25 No. 1,train,2013,136.07,16276,2074,18,10274,VALID,,2,Piano,120.0,4/4,A- major,major,0.944
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--4.midi,ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--4.midi,maestro-v3.0.0/2013/ORIG-MIDI_03_7_6_13_Group__MID--AUDIO_10_R1_2013_wav--4.midi,Frédéric Chopin,"Scherzo No. 1 in B minor, Op. 20",validation,2013,555.19,46738,4648,148,28416,VALID,,2,Piano,120.0,4/4,B minor,minor,0.673
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_15_R2_2013_wav--1.midi,ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_15_R2_2013_wav--1.midi,maestro-v3.0.0/2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_15_R2_2013_wav--1.midi,Franz Schubert,"Impromptu Op. 142 No. 1 in F Minor, D935",train,2013,574.1,51007,5452,167,31588,VALID,,2,Piano,120.0,4/4,A- major,major,0.865
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_15_R2_2013_wav--2.midi,ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_15_R2_2013_wav--2.midi,maestro-v3.0.0/2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_15_R2_2013_wav--2.midi,Franz Liszt,"Ballade No. 2 in B Minor, S 171",train,2013,741.74,63204,6447,276,39144,VALID,,2,Piano,120.0,4/4,F# major,major,0.636
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_17_R2_2013_wav--2.midi,ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_17_R2_2013_wav--2.midi,maestro-v3.0.0/2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_17_R2_2013_wav--2.midi,Franz Schubert,"Impromptu Op. 90 No. 3 in G-flat Major, D899",train,2013,357.28,32376,2584,11,19672,VALID,,2,Piano,120.0,4/4,F# major,major,0.857
C:\Users\banka\OneDrive\Desktop\maestro-v3.0.0-midi\maestro-v3.0.0\2013\ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_18_R2_2013_wav--1.midi,ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_18_R2_2013_wav--1.midi,maestro-v3.0.0/2013/ORIG-MIDI_03_7_8_13_Group__MID--AUDIO_18_R2_2013_wav--1.midi,Franz Schubert,"Impromptu Op. 142 No. 3 in B-flat Major, D935",train,2013,717.59,74598,6012,112,44684,VALID,,2,Piano,120.0,4/4,B- major,major,0.805
